endstation,count,percentage
528,91,2.5404801786711335
465,88,2.4567280848687885
492,85,2.3729759910664434
498,76,2.121719709659408
477,74,2.0658849804578447
510,70,1.954215522054718
493,68,1.8983807928531544
153,68,1.8983807928531544
305,66,1.8425460636515913
540,64,1.786711334450028
267,64,1.786711334450028
228,60,1.675041876046901
476,60,1.675041876046901
533,59,1.6471245114461197
537,58,1.619207146845338
472,49,1.3679508654383028
519,44,1.2283640424343942
488,44,1.2283640424343942
507,43,1.2004466778336125
490,42,1.1725293132328307
379,41,1.1446119486320492
523,41,1.1446119486320492
536,39,1.0887772194304857
522,34,0.9491903964265772
464,33,0.9212730318257957
281,33,0.9212730318257957
474,32,0.893355667225014
367,32,0.893355667225014
167,32,0.893355667225014
290,31,0.8654383026242323
497,31,0.8654383026242323
237,30,0.8375209380234505
318,29,0.809603573422669
461,29,0.809603573422669
402,28,0.7816862088218872
484,28,0.7816862088218872
164,28,0.7816862088218872
504,28,0.7816862088218872
173,27,0.7537688442211055
546,27,0.7537688442211055
501,27,0.7537688442211055
450,26,0.7258514796203238
442,26,0.7258514796203238
485,26,0.7258514796203238
285,26,0.7258514796203238
518,25,0.6979341150195422
2023,25,0.6979341150195422
137,24,0.6700167504187605
491,24,0.6700167504187605
521,23,0.6420993858179788
511,22,0.6141820212171971
486,22,0.6141820212171971
440,22,0.6141820212171971
362,21,0.5862646566164154
454,21,0.5862646566164154
448,20,0.5583472920156337
435,19,0.530429927414852
174,19,0.530429927414852
352,19,0.530429927414852
2022,18,0.5025125628140703
325,18,0.5025125628140703
487,18,0.5025125628140703
359,18,0.5025125628140703
441,17,0.4745951982132886
444,16,0.446677833612507
455,16,0.446677833612507
509,16,0.446677833612507
2003,16,0.446677833612507
271,16,0.446677833612507
496,15,0.41876046901172526
293,15,0.41876046901172526
300,15,0.41876046901172526
520,15,0.41876046901172526
447,15,0.41876046901172526
446,15,0.41876046901172526
499,15,0.41876046901172526
297,14,0.3908431044109436
466,14,0.3908431044109436
475,14,0.3908431044109436
361,14,0.3908431044109436
161,14,0.3908431044109436
250,14,0.3908431044109436
457,14,0.3908431044109436
236,14,0.3908431044109436
468,13,0.3629257398101619
326,13,0.3629257398101619
469,13,0.3629257398101619
312,13,0.3629257398101619
439,13,0.3629257398101619
334,13,0.3629257398101619
432,13,0.3629257398101619
483,12,0.33500837520938026
160,12,0.33500837520938026
168,12,0.33500837520938026
478,12,0.33500837520938026
383,11,0.30709101060859856
462,11,0.30709101060859856
382,11,0.30709101060859856
347,11,0.30709101060859856
433,11,0.30709101060859856
505,11,0.30709101060859856
512,11,0.30709101060859856
251,11,0.30709101060859856
355,10,0.27917364600781686
351,10,0.27917364600781686
280,10,0.27917364600781686
2006,10,0.27917364600781686
482,10,0.27917364600781686
151,10,0.27917364600781686
515,10,0.27917364600781686
223,10,0.27917364600781686
456,10,0.27917364600781686
526,9,0.25125628140703515
405,9,0.25125628140703515
403,9,0.25125628140703515
517,9,0.25125628140703515
449,9,0.25125628140703515
545,9,0.25125628140703515
385,9,0.25125628140703515
345,9,0.25125628140703515
503,8,0.2233389168062535
2021,8,0.2233389168062535
463,8,0.2233389168062535
358,8,0.2233389168062535
315,8,0.2233389168062535
410,8,0.2233389168062535
380,8,0.2233389168062535
128,8,0.2233389168062535
