endstation,count,percentage
284,107,3.469520103761349
346,95,3.0804150453955903
453,72,2.3346303501945527
116,68,2.204928664072633
521,67,2.172503242542153
347,62,2.0103761348897535
435,58,1.880674448767834
426,53,1.7185473411154346
127,52,1.6861219195849546
404,51,1.6536964980544748
459,48,1.556420233463035
368,46,1.4915693904020753
345,45,1.4591439688715953
147,43,1.3942931258106357
327,42,1.3618677042801557
494,41,1.3294422827496757
328,40,1.297016861219196
470,37,1.1997405966277563
168,37,1.1997405966277563
446,36,1.1673151750972763
375,35,1.1348897535667963
128,35,1.1348897535667963
382,35,1.1348897535667963
334,33,1.0700389105058365
496,30,0.9727626459143969
380,29,0.940337224383917
358,29,0.940337224383917
348,28,0.9079118028534372
212,28,0.9079118028534372
238,27,0.8754863813229572
329,27,0.8754863813229572
402,27,0.8754863813229572
250,26,0.8430609597924773
462,26,0.8430609597924773
357,25,0.8106355382619975
251,24,0.7782101167315175
293,24,0.7782101167315175
514,24,0.7782101167315175
285,23,0.7457846952010376
336,23,0.7457846952010376
363,23,0.7457846952010376
523,23,0.7457846952010376
497,21,0.6809338521400778
383,21,0.6809338521400778
442,21,0.6809338521400778
458,21,0.6809338521400778
276,21,0.6809338521400778
369,21,0.6809338521400778
236,21,0.6809338521400778
444,20,0.648508430609598
405,20,0.648508430609598
534,20,0.648508430609598
3002,19,0.6160830090791181
229,19,0.6160830090791181
153,19,0.6160830090791181
475,18,0.5836575875486382
403,18,0.5836575875486382
151,18,0.5836575875486382
509,18,0.5836575875486382
294,17,0.5512321660181583
72,17,0.5512321660181583
264,17,0.5512321660181583
466,17,0.5512321660181583
478,16,0.5188067444876783
223,15,0.48638132295719844
445,15,0.48638132295719844
161,15,0.48638132295719844
530,15,0.48638132295719844
309,15,0.48638132295719844
439,15,0.48638132295719844
493,15,0.48638132295719844
252,15,0.48638132295719844
318,14,0.4539559014267186
499,14,0.4539559014267186
2010,13,0.42153047989623865
247,13,0.42153047989623865
482,13,0.42153047989623865
225,13,0.42153047989623865
546,13,0.42153047989623865
490,12,0.38910505836575876
326,12,0.38910505836575876
432,12,0.38910505836575876
312,12,0.38910505836575876
477,12,0.38910505836575876
2004,11,0.35667963683527887
388,11,0.35667963683527887
422,11,0.35667963683527887
531,11,0.35667963683527887
303,11,0.35667963683527887
79,11,0.35667963683527887
320,11,0.35667963683527887
515,11,0.35667963683527887
463,10,0.324254215304799
410,10,0.324254215304799
537,9,0.2918287937743191
248,9,0.2918287937743191
489,9,0.2918287937743191
152,9,0.2918287937743191
508,9,0.2918287937743191
280,9,0.2918287937743191
301,9,0.2918287937743191
386,9,0.2918287937743191
377,9,0.2918287937743191
503,9,0.2918287937743191
237,9,0.2918287937743191
361,9,0.2918287937743191
510,8,0.25940337224383914
465,8,0.25940337224383914
401,8,0.25940337224383914
519,8,0.25940337224383914
488,8,0.25940337224383914
438,8,0.25940337224383914
447,8,0.25940337224383914
2008,8,0.25940337224383914
433,8,0.25940337224383914
297,8,0.25940337224383914
461,7,0.2269779507133593
257,7,0.2269779507133593
448,7,0.2269779507133593
434,7,0.2269779507133593
483,7,0.2269779507133593
540,7,0.2269779507133593
265,7,0.2269779507133593
319,7,0.2269779507133593
360,7,0.2269779507133593
335,7,0.2269779507133593
486,7,0.2269779507133593
325,7,0.2269779507133593
479,6,0.19455252918287938
504,6,0.19455252918287938
529,6,0.19455252918287938
281,6,0.19455252918287938
491,6,0.19455252918287938
195,6,0.19455252918287938
330,6,0.19455252918287938
304,6,0.19455252918287938
249,6,0.19455252918287938
511,6,0.19455252918287938
423,6,0.19455252918287938
146,6,0.19455252918287938
472,5,0.1621271076523995
224,5,0.1621271076523995
450,5,0.1621271076523995
337,5,0.1621271076523995
359,5,0.1621271076523995
2021,5,0.1621271076523995
173,5,0.1621271076523995
417,5,0.1621271076523995
468,5,0.1621271076523995
449,5,0.1621271076523995
160,4,0.12970168612191957
351,4,0.12970168612191957
480,4,0.12970168612191957
279,4,0.12970168612191957
376,4,0.12970168612191957
473,4,0.12970168612191957
533,4,0.12970168612191957
525,4,0.12970168612191957
457,4,0.12970168612191957
317,4,0.12970168612191957
536,4,0.12970168612191957
505,4,0.12970168612191957
512,4,0.12970168612191957
268,4,0.12970168612191957
476,4,0.12970168612191957
394,4,0.12970168612191957
518,4,0.12970168612191957
428,4,0.12970168612191957
300,4,0.12970168612191957
427,3,0.09727626459143969
259,3,0.09727626459143969
532,3,0.09727626459143969
474,3,0.09727626459143969
484,3,0.09727626459143969
454,3,0.09727626459143969
316,3,0.09727626459143969
307,3,0.09727626459143969
260,3,0.09727626459143969
387,2,0.06485084306095978
83,2,0.06485084306095978
267,2,0.06485084306095978
507,2,0.06485084306095978
513,2,0.06485084306095978
406,2,0.06485084306095978
384,2,0.06485084306095978
516,2,0.06485084306095978
174,2,0.06485084306095978
469,2,0.06485084306095978
2006,2,0.06485084306095978
355,2,0.06485084306095978
298,2,0.06485084306095978
464,2,0.06485084306095978
2017,2,0.06485084306095978
2012,2,0.06485084306095978
520,2,0.06485084306095978
362,2,0.06485084306095978
495,2,0.06485084306095978
539,2,0.06485084306095978
306,2,0.06485084306095978
500,2,0.06485084306095978
455,2,0.06485084306095978
143,1,0.03242542153047989
167,1,0.03242542153047989
517,1,0.03242542153047989
2023,1,0.03242542153047989
498,1,0.03242542153047989
352,1,0.03242542153047989
545,1,0.03242542153047989
400,1,0.03242542153047989
485,1,0.03242542153047989
228,1,0.03242542153047989
263,1,0.03242542153047989
528,1,0.03242542153047989
526,1,0.03242542153047989
302,1,0.03242542153047989
389,1,0.03242542153047989
305,1,0.03242542153047989
308,1,0.03242542153047989
392,1,0.03242542153047989
418,1,0.03242542153047989
502,1,0.03242542153047989
487,1,0.03242542153047989
415,1,0.03242542153047989
467,1,0.03242542153047989
296,1,0.03242542153047989
137,1,0.03242542153047989
2003,1,0.03242542153047989
315,1,0.03242542153047989
349,1,0.03242542153047989
522,1,0.03242542153047989
440,1,0.03242542153047989
