endstation,count,percentage
521,149,4.5412983846388295
435,101,3.0783297775068577
459,84,2.560195062480951
523,73,2.2249314233465407
489,70,2.1334958854007926
470,69,2.10301737275221
402,55,1.676318195672051
497,55,1.676318195672051
462,53,1.6153611703748856
494,53,1.6153611703748856
334,49,1.4934471197805548
496,46,1.4020115818348065
442,46,1.4020115818348065
490,44,1.341054556537641
284,43,1.3105760438890584
450,42,1.2800975312404754
426,41,1.2496190185918927
446,41,1.2496190185918927
168,38,1.1581834806461446
477,38,1.1581834806461446
212,34,1.0362694300518136
444,33,1.005790917403231
509,31,0.9448338921060652
238,31,0.9448338921060652
463,30,0.9143553794574825
358,30,0.9143553794574825
380,29,0.8838768668088998
357,29,0.8838768668088998
458,29,0.8838768668088998
505,29,0.8838768668088998
488,28,0.8533983541603171
482,28,0.8533983541603171
466,28,0.8533983541603171
2021,27,0.8229198415117341
512,26,0.7924413288631514
515,26,0.7924413288631514
345,26,0.7924413288631514
479,26,0.7924413288631514
499,25,0.7619628162145687
447,23,0.7010057909174032
368,23,0.7010057909174032
379,23,0.7010057909174032
383,23,0.7010057909174032
519,23,0.7010057909174032
318,22,0.6705272782688205
405,22,0.6705272782688205
453,22,0.6705272782688205
457,22,0.6705272782688205
448,22,0.6705272782688205
476,21,0.6400487656202377
293,21,0.6400487656202377
461,21,0.6400487656202377
388,21,0.6400487656202377
434,21,0.6400487656202377
404,20,0.609570252971655
475,20,0.609570252971655
503,19,0.5790917403230723
537,19,0.5790917403230723
382,19,0.5790917403230723
514,19,0.5790917403230723
267,19,0.5790917403230723
347,19,0.5790917403230723
3002,18,0.5486132276744895
247,18,0.5486132276744895
439,18,0.5486132276744895
223,18,0.5486132276744895
508,18,0.5486132276744895
465,18,0.5486132276744895
540,18,0.5486132276744895
325,17,0.5181347150259068
346,17,0.5181347150259068
153,16,0.48765620237732393
127,16,0.48765620237732393
546,16,0.48765620237732393
495,15,0.45717768972874123
116,15,0.45717768972874123
472,15,0.45717768972874123
237,14,0.42669917708015853
493,14,0.42669917708015853
2003,14,0.42669917708015853
484,14,0.42669917708015853
327,14,0.42669917708015853
529,14,0.42669917708015853
250,13,0.3962206644315757
294,13,0.3962206644315757
2004,13,0.3962206644315757
280,13,0.3962206644315757
533,13,0.3962206644315757
375,12,0.365742151782993
486,12,0.365742151782993
474,12,0.365742151782993
151,12,0.365742151782993
530,11,0.33526363913441026
423,11,0.33526363913441026
297,11,0.33526363913441026
517,11,0.33526363913441026
528,11,0.33526363913441026
303,10,0.3047851264858275
468,10,0.3047851264858275
285,10,0.3047851264858275
329,9,0.27430661383724475
455,9,0.27430661383724475
534,9,0.27430661383724475
348,9,0.27430661383724475
410,9,0.27430661383724475
362,9,0.27430661383724475
72,9,0.27430661383724475
225,9,0.27430661383724475
473,8,0.24382810118866197
536,8,0.24382810118866197
79,8,0.24382810118866197
478,8,0.24382810118866197
335,8,0.24382810118866197
2006,8,0.24382810118866197
491,8,0.24382810118866197
161,7,0.21334958854007927
137,7,0.21334958854007927
438,7,0.21334958854007927
487,7,0.21334958854007927
252,7,0.21334958854007927
2008,7,0.21334958854007927
498,7,0.21334958854007927
513,7,0.21334958854007927
432,7,0.21334958854007927
236,7,0.21334958854007927
369,7,0.21334958854007927
483,7,0.21334958854007927
265,6,0.1828710758914965
507,6,0.1828710758914965
128,6,0.1828710758914965
545,6,0.1828710758914965
229,6,0.1828710758914965
485,6,0.1828710758914965
501,6,0.1828710758914965
326,6,0.1828710758914965
525,6,0.1828710758914965
395,6,0.1828710758914965
251,5,0.15239256324291375
427,5,0.15239256324291375
268,5,0.15239256324291375
504,5,0.15239256324291375
312,5,0.15239256324291375
160,5,0.15239256324291375
449,5,0.15239256324291375
249,5,0.15239256324291375
433,5,0.15239256324291375
281,5,0.15239256324291375
167,5,0.15239256324291375
480,5,0.15239256324291375
510,5,0.15239256324291375
440,5,0.15239256324291375
336,5,0.15239256324291375
492,5,0.15239256324291375
305,4,0.12191405059433098
464,4,0.12191405059433098
264,4,0.12191405059433098
377,4,0.12191405059433098
146,4,0.12191405059433098
422,4,0.12191405059433098
300,4,0.12191405059433098
328,4,0.12191405059433098
147,4,0.12191405059433098
319,4,0.12191405059433098
394,3,0.09143553794574825
522,3,0.09143553794574825
173,3,0.09143553794574825
2012,3,0.09143553794574825
520,3,0.09143553794574825
174,3,0.09143553794574825
385,3,0.09143553794574825
401,3,0.09143553794574825
518,3,0.09143553794574825
352,3,0.09143553794574825
2010,3,0.09143553794574825
309,3,0.09143553794574825
279,3,0.09143553794574825
511,3,0.09143553794574825
290,3,0.09143553794574825
387,3,0.09143553794574825
152,3,0.09143553794574825
445,3,0.09143553794574825
403,3,0.09143553794574825
531,3,0.09143553794574825
263,3,0.09143553794574825
502,3,0.09143553794574825
454,2,0.06095702529716549
415,2,0.06095702529716549
82,2,0.06095702529716549
469,2,0.06095702529716549
355,2,0.06095702529716549
340,2,0.06095702529716549
367,2,0.06095702529716549
150,2,0.06095702529716549
412,2,0.06095702529716549
261,2,0.06095702529716549
304,2,0.06095702529716549
306,2,0.06095702529716549
2022,2,0.06095702529716549
257,2,0.06095702529716549
259,2,0.06095702529716549
301,2,0.06095702529716549
342,2,0.06095702529716549
296,2,0.06095702529716549
2023,2,0.06095702529716549
356,2,0.06095702529716549
228,2,0.06095702529716549
428,2,0.06095702529716549
164,2,0.06095702529716549
195,2,0.06095702529716549
2017,1,0.030478512648582746
276,1,0.030478512648582746
315,1,0.030478512648582746
332,1,0.030478512648582746
341,1,0.030478512648582746
360,1,0.030478512648582746
456,1,0.030478512648582746
500,1,0.030478512648582746
314,1,0.030478512648582746
217,1,0.030478512648582746
393,1,0.030478512648582746
310,1,0.030478512648582746
539,1,0.030478512648582746
232,1,0.030478512648582746
317,1,0.030478512648582746
361,1,0.030478512648582746
363,1,0.030478512648582746
302,1,0.030478512648582746
330,1,0.030478512648582746
460,1,0.030478512648582746
516,1,0.030478512648582746
