endstation,count,percentage
315,177,5.588885380486264
259,141,4.452162930217872
3002,96,3.031259867382381
304,80,2.5260498894853174
427,76,2.3997473950110515
2009,75,2.3681717713924852
327,71,2.241869276918219
501,63,1.9892642879696874
387,62,1.9576886643511209
332,58,1.831386169876855
363,54,1.7050836754025893
426,45,1.420903062835491
2008,45,1.420903062835491
432,44,1.3893274392169246
511,43,1.3577518155983581
487,40,1.2630249447426587
408,38,1.1998736975055257
329,35,1.1051468266498263
316,35,1.1051468266498263
331,34,1.0735712030312599
306,32,1.010419955794127
195,32,1.010419955794127
279,32,1.010419955794127
534,31,0.9788443321755604
445,29,0.9156930849384275
295,27,0.8525418377012947
224,27,0.8525418377012947
260,27,0.8525418377012947
312,26,0.8209662140827282
355,25,0.7893905904641616
361,25,0.7893905904641616
309,25,0.7893905904641616
476,25,0.7893905904641616
319,24,0.7578149668455952
459,24,0.7578149668455952
326,24,0.7578149668455952
417,23,0.7262393432270287
428,22,0.6946637196084623
401,22,0.6946637196084623
350,21,0.6630880959898957
82,21,0.6630880959898957
545,21,0.6630880959898957
349,21,0.6630880959898957
264,21,0.6630880959898957
291,20,0.6315124723713293
455,19,0.5999368487527629
317,19,0.5999368487527629
307,19,0.5999368487527629
147,19,0.5999368487527629
351,18,0.5683612251341964
507,18,0.5683612251341964
528,17,0.5367856015156299
337,17,0.5367856015156299
514,16,0.5052099778970635
532,16,0.5052099778970635
519,16,0.5052099778970635
518,16,0.5052099778970635
438,16,0.5052099778970635
341,15,0.47363435427849704
308,15,0.47363435427849704
415,15,0.47363435427849704
347,15,0.47363435427849704
516,15,0.47363435427849704
301,15,0.47363435427849704
402,14,0.4420587306599305
296,14,0.4420587306599305
311,14,0.4420587306599305
504,14,0.4420587306599305
225,13,0.4104831070413641
411,13,0.4104831070413641
410,13,0.4104831070413641
433,13,0.4104831070413641
502,13,0.4104831070413641
340,13,0.4104831070413641
360,13,0.4104831070413641
293,13,0.4104831070413641
128,12,0.3789074834227976
151,12,0.3789074834227976
454,12,0.3789074834227976
229,12,0.3789074834227976
537,11,0.34733185980423115
461,11,0.34733185980423115
2022,11,0.34733185980423115
467,11,0.34733185980423115
376,11,0.34733185980423115
174,11,0.34733185980423115
531,11,0.34733185980423115
250,11,0.34733185980423115
160,10,0.3157562361856647
302,10,0.3157562361856647
251,10,0.3157562361856647
348,10,0.3157562361856647
377,10,0.3157562361856647
530,10,0.3157562361856647
392,9,0.2841806125670982
474,9,0.2841806125670982
491,9,0.2841806125670982
265,9,0.2841806125670982
300,9,0.2841806125670982
263,9,0.2841806125670982
285,9,0.2841806125670982
268,9,0.2841806125670982
2012,8,0.25260498894853173
143,8,0.25260498894853173
521,8,0.25260498894853173
394,8,0.25260498894853173
412,8,0.25260498894853173
379,8,0.25260498894853173
236,7,0.22102936532996525
325,7,0.22102936532996525
435,7,0.22102936532996525
368,7,0.22102936532996525
472,7,0.22102936532996525
475,7,0.22102936532996525
83,7,0.22102936532996525
320,7,0.22102936532996525
359,7,0.22102936532996525
217,7,0.22102936532996525
446,7,0.22102936532996525
321,6,0.1894537417113988
358,6,0.1894537417113988
483,6,0.1894537417113988
330,6,0.1894537417113988
150,6,0.1894537417113988
385,6,0.1894537417113988
79,6,0.1894537417113988
386,6,0.1894537417113988
164,6,0.1894537417113988
536,6,0.1894537417113988
2002,5,0.15787811809283234
356,5,0.15787811809283234
380,5,0.15787811809283234
439,5,0.15787811809283234
444,5,0.15787811809283234
232,5,0.15787811809283234
303,5,0.15787811809283234
539,5,0.15787811809283234
473,5,0.15787811809283234
238,5,0.15787811809283234
127,5,0.15787811809283234
382,5,0.15787811809283234
485,5,0.15787811809283234
497,5,0.15787811809283234
462,5,0.15787811809283234
403,5,0.15787811809283234
404,5,0.15787811809283234
346,4,0.12630249447426586
342,4,0.12630249447426586
339,4,0.12630249447426586
276,4,0.12630249447426586
116,4,0.12630249447426586
335,4,0.12630249447426586
405,4,0.12630249447426586
393,4,0.12630249447426586
2010,4,0.12630249447426586
249,4,0.12630249447426586
389,4,0.12630249447426586
257,4,0.12630249447426586
144,3,0.0947268708556994
290,3,0.0947268708556994
513,3,0.0947268708556994
72,3,0.0947268708556994
453,3,0.0947268708556994
375,3,0.0947268708556994
305,3,0.0947268708556994
336,3,0.0947268708556994
261,3,0.0947268708556994
328,3,0.0947268708556994
237,3,0.0947268708556994
266,3,0.0947268708556994
280,3,0.0947268708556994
460,3,0.0947268708556994
2000,3,0.0947268708556994
418,3,0.0947268708556994
484,3,0.0947268708556994
247,3,0.0947268708556994
297,3,0.0947268708556994
406,3,0.0947268708556994
223,2,0.06315124723713293
540,2,0.06315124723713293
422,2,0.06315124723713293
458,2,0.06315124723713293
509,2,0.06315124723713293
248,2,0.06315124723713293
489,2,0.06315124723713293
470,2,0.06315124723713293
314,2,0.06315124723713293
495,2,0.06315124723713293
529,2,0.06315124723713293
477,2,0.06315124723713293
161,2,0.06315124723713293
2003,2,0.06315124723713293
486,2,0.06315124723713293
479,2,0.06315124723713293
471,2,0.06315124723713293
318,2,0.06315124723713293
457,2,0.06315124723713293
488,2,0.06315124723713293
466,2,0.06315124723713293
2004,2,0.06315124723713293
367,2,0.06315124723713293
146,2,0.06315124723713293
508,2,0.06315124723713293
173,2,0.06315124723713293
383,2,0.06315124723713293
212,2,0.06315124723713293
525,2,0.06315124723713293
448,2,0.06315124723713293
505,2,0.06315124723713293
278,2,0.06315124723713293
468,2,0.06315124723713293
2006,2,0.06315124723713293
2021,1,0.031575623618566466
137,1,0.031575623618566466
503,1,0.031575623618566466
494,1,0.031575623618566466
546,1,0.031575623618566466
270,1,0.031575623618566466
441,1,0.031575623618566466
496,1,0.031575623618566466
168,1,0.031575623618566466
252,1,0.031575623618566466
515,1,0.031575623618566466
2023,1,0.031575623618566466
463,1,0.031575623618566466
492,1,0.031575623618566466
388,1,0.031575623618566466
440,1,0.031575623618566466
442,1,0.031575623618566466
482,1,0.031575623618566466
233,1,0.031575623618566466
430,1,0.031575623618566466
469,1,0.031575623618566466
498,1,0.031575623618566466
267,1,0.031575623618566466
357,1,0.031575623618566466
282,1,0.031575623618566466
481,1,0.031575623618566466
398,1,0.031575623618566466
2017,1,0.031575623618566466
395,1,0.031575623618566466
420,1,0.031575623618566466
298,1,0.031575623618566466
397,1,0.031575623618566466
480,1,0.031575623618566466
242,1,0.031575623618566466
517,1,0.031575623618566466
450,1,0.031575623618566466
400,1,0.031575623618566466
152,1,0.031575623618566466
