endstation,count,percentage
344,30,7.59493670886076
539,19,4.810126582278481
532,18,4.556962025316456
409,14,3.5443037974683547
436,14,3.5443037974683547
373,13,3.2911392405063293
353,12,3.0379746835443036
430,12,3.0379746835443036
271,11,2.7848101265822782
233,11,2.7848101265822782
384,11,2.7848101265822782
2002,10,2.5316455696202533
217,9,2.278481012658228
365,9,2.278481012658228
467,9,2.278481012658228
416,9,2.278481012658228
83,8,2.0253164556962027
298,8,2.0253164556962027
481,7,1.7721518987341773
443,7,1.7721518987341773
437,7,1.7721518987341773
2005,7,1.7721518987341773
471,6,1.5189873417721518
310,5,1.2658227848101267
120,5,1.2658227848101267
241,5,1.2658227848101267
372,5,1.2658227848101267
324,4,1.0126582278481013
275,4,1.0126582278481013
397,4,1.0126582278481013
143,4,1.0126582278481013
318,4,1.0126582278481013
396,4,1.0126582278481013
282,4,1.0126582278481013
414,4,1.0126582278481013
2000,3,0.7594936708860759
304,3,0.7594936708860759
218,3,0.7594936708860759
412,3,0.7594936708860759
289,3,0.7594936708860759
274,3,0.7594936708860759
364,3,0.7594936708860759
366,3,0.7594936708860759
516,3,0.7594936708860759
313,3,0.7594936708860759
395,3,0.7594936708860759
398,2,0.5063291139240507
354,2,0.5063291139240507
389,2,0.5063291139240507
259,2,0.5063291139240507
244,2,0.5063291139240507
418,2,0.5063291139240507
406,2,0.5063291139240507
258,2,0.5063291139240507
387,2,0.5063291139240507
420,2,0.5063291139240507
472,1,0.25316455696202533
242,1,0.25316455696202533
428,1,0.25316455696202533
335,1,0.25316455696202533
375,1,0.25316455696202533
2012,1,0.25316455696202533
336,1,0.25316455696202533
460,1,0.25316455696202533
545,1,0.25316455696202533
386,1,0.25316455696202533
2006,1,0.25316455696202533
251,1,0.25316455696202533
150,1,0.25316455696202533
502,1,0.25316455696202533
2003,1,0.25316455696202533
263,1,0.25316455696202533
224,1,0.25316455696202533
270,1,0.25316455696202533
410,1,0.25316455696202533
317,1,0.25316455696202533
232,1,0.25316455696202533
347,1,0.25316455696202533
349,1,0.25316455696202533
401,1,0.25316455696202533
411,1,0.25316455696202533
295,1,0.25316455696202533
296,1,0.25316455696202533
2009,1,0.25316455696202533
157,1,0.25316455696202533
