endstation,count,percentage
151,169,6.217807211184695
386,165,6.070640176600441
387,65,2.3914643119941132
250,60,2.207505518763797
147,52,1.9131714495952907
232,49,1.8027961736571008
293,49,1.8027961736571008
417,47,1.7292126563649743
195,42,1.545253863134658
268,37,1.3612950699043413
355,37,1.3612950699043413
264,34,1.2509197939661516
327,34,1.2509197939661516
316,33,1.2141280353200883
491,33,1.2141280353200883
229,33,1.2141280353200883
146,31,1.1405445180279619
306,31,1.1405445180279619
392,29,1.0669610007358352
426,29,1.0669610007358352
263,29,1.0669610007358352
519,25,0.919793966151582
309,25,0.919793966151582
319,24,0.8830022075055187
2008,24,0.8830022075055187
3002,22,0.8094186902133923
307,21,0.772626931567329
361,21,0.772626931567329
340,21,0.772626931567329
312,21,0.772626931567329
321,21,0.772626931567329
314,20,0.7358351729212657
308,20,0.7358351729212657
483,20,0.7358351729212657
2009,19,0.6990434142752024
304,19,0.6990434142752024
432,18,0.6622516556291391
428,18,0.6622516556291391
2010,18,0.6622516556291391
330,18,0.6622516556291391
376,17,0.6254598969830758
233,17,0.6254598969830758
382,17,0.6254598969830758
298,16,0.5886681383370125
296,16,0.5886681383370125
79,16,0.5886681383370125
546,16,0.5886681383370125
363,16,0.5886681383370125
161,15,0.5518763796909493
82,15,0.5518763796909493
497,15,0.5518763796909493
415,15,0.5518763796909493
237,14,0.515084621044886
360,14,0.515084621044886
310,13,0.4782928623988227
401,13,0.4782928623988227
342,13,0.4782928623988227
472,13,0.4782928623988227
351,12,0.44150110375275936
439,12,0.44150110375275936
484,12,0.44150110375275936
249,12,0.44150110375275936
128,12,0.44150110375275936
260,12,0.44150110375275936
295,12,0.44150110375275936
407,11,0.40470934510669615
347,11,0.40470934510669615
266,11,0.40470934510669615
259,11,0.40470934510669615
276,11,0.40470934510669615
317,11,0.40470934510669615
410,11,0.40470934510669615
462,11,0.40470934510669615
531,10,0.36791758646063283
265,10,0.36791758646063283
326,10,0.36791758646063283
412,10,0.36791758646063283
116,10,0.36791758646063283
348,10,0.36791758646063283
350,10,0.36791758646063283
379,10,0.36791758646063283
359,9,0.33112582781456956
157,9,0.33112582781456956
356,9,0.33112582781456956
502,9,0.33112582781456956
403,9,0.33112582781456956
329,9,0.33112582781456956
473,9,0.33112582781456956
217,9,0.33112582781456956
435,9,0.33112582781456956
320,9,0.33112582781456956
505,9,0.33112582781456956
285,9,0.33112582781456956
251,9,0.33112582781456956
315,8,0.29433406916850624
2003,8,0.29433406916850624
152,8,0.29433406916850624
375,8,0.29433406916850624
212,8,0.29433406916850624
281,8,0.29433406916850624
503,8,0.29433406916850624
257,8,0.29433406916850624
545,8,0.29433406916850624
311,8,0.29433406916850624
336,7,0.257542310522443
534,7,0.257542310522443
476,7,0.257542310522443
225,7,0.257542310522443
