endstation,count,percentage
528,181,3.3965096641020827
444,152,2.85231750797523
497,126,2.3644210921373614
472,124,2.3268905986113717
519,104,1.9515856633514732
477,96,1.8014636892475135
402,93,1.7451679489585286
536,92,1.7264027021955337
546,86,1.6138112216175644
486,82,1.5387502345655846
498,81,1.5199849878025897
476,79,1.4824544942765998
318,67,1.2572715331206605
517,66,1.2385062863576657
493,62,1.1634452993056859
435,61,1.1446800525426908
490,61,1.1446800525426908
465,60,1.125914805779696
153,60,1.125914805779696
448,59,1.107149559016701
382,56,1.050853818727716
359,55,1.0320885719647213
285,54,1.0133233252017264
540,49,0.9194970913867516
523,49,0.9194970913867516
484,49,0.9194970913867516
2006,49,0.9194970913867516
281,48,0.9007318446237568
510,47,0.8819665978607619
466,47,0.8819665978607619
537,45,0.844436104334772
168,43,0.8069056108087822
488,40,0.7506098705197973
461,40,0.7506098705197973
447,39,0.7318446237568025
512,38,0.7130793769938075
297,37,0.6943141302308126
509,37,0.6943141302308126
496,37,0.6943141302308126
499,37,0.6943141302308126
478,36,0.6755488834678176
507,36,0.6755488834678176
294,36,0.6755488834678176
529,36,0.6755488834678176
305,35,0.6567836367048226
293,35,0.6567836367048226
474,33,0.6192531431788328
501,33,0.6192531431788328
160,31,0.5817226496528429
455,31,0.5817226496528429
485,31,0.5817226496528429
511,30,0.562957402889848
515,29,0.544192156126853
2021,28,0.525426909363858
462,28,0.525426909363858
167,28,0.525426909363858
475,28,0.525426909363858
438,27,0.5066616626008632
504,27,0.5066616626008632
489,27,0.5066616626008632
518,27,0.5066616626008632
520,26,0.4878964158378683
450,26,0.4878964158378683
442,26,0.4878964158378683
2003,26,0.4878964158378683
479,26,0.4878964158378683
352,26,0.4878964158378683
482,26,0.4878964158378683
446,25,0.46913116907487334
495,25,0.46913116907487334
410,25,0.46913116907487334
521,25,0.46913116907487334
280,25,0.46913116907487334
237,23,0.43160067554888343
325,23,0.43160067554888343
522,22,0.4128354287858885
491,22,0.4128354287858885
458,22,0.4128354287858885
508,22,0.4128354287858885
492,21,0.3940701820228936
453,21,0.3940701820228936
439,21,0.3940701820228936
334,21,0.3940701820228936
533,20,0.37530493525989866
2022,20,0.37530493525989866
